event eta phi energy
2 0.4 -1.3 1e-08
2 -1.8 -2.2 1e-08
2 2.1 -2.7 1e-08
2 1.1 -2 1e-08
2 1 1.6 1e-08
2 1.8 -0.8 1e-08
2 -0.1 2.1 1e-08
2 -0.8 0.5 1e-08
2 2.9 -2.1 1e-08
2 0.8 2.4 1e-08
2 -0.5 2.7 1e-08
2 2.8 -0.8 1e-08
2 2.7 1.1 1e-08
2 1.7 2.8 1e-08
2 -2.3 -2.8 1e-08
2 -2 -1.4 1e-08
2 2.4 2.3 1e-08
2 2.1 -2.2 1e-08
2 -2.8 1.1 1e-08
2 3 2.2 1e-08
2 -0.6 -0.8 1e-08
2 -2.7 -2 1e-08
2 0.4 -1.9 1e-08
2 -2.1 -2.4 1e-08
2 -2.4 3 1e-08
2 0.4 1.4 1e-08
2 2.2 -2.5 1e-08
2 2.3 1.6 1e-08
2 1.2 1.7 1e-08
2 0.9 -2.3 1e-08
2 -2.5 -3 1e-08
2 2 -0.6 1e-08
2 -1.6 -2.8 1e-08
2 -0.2 0.2 1e-08
2 2.4 -2.2 1e-08
2 -0.2 0.1 1e-08
2 0.6 -2.8 1e-08
2 -2.5 -0.1 1e-08
2 1.8 -3.1 1e-08
2 0.3 -0.1 1e-08
2 -0.3 -0.5 1e-08
2 0.1 0.6 1e-08
2 -1.2 0.6 1e-08
2 2 0.5 1e-08
2 -0.9 2.7 1e-08
2 -2 -1.9 1e-08
2 -1.2 0.8 1e-08
2 -1.4 0.3 1e-08
2 1.2 -0.7 1e-08
2 -1.3 0.3 1e-08
2 -0.8 -1.9 1e-08
2 -2.5 -3 1e-08
2 -0.5 0.8 1e-08
2 1.5 2.3 1e-08
2 2.3 1.6 1e-08
2 1.2 -2.5 1e-08
2 -0.2 2.3 1e-08
2 2.8 -2.7 1e-08
2 -0.9 -1.9 1e-08
2 0.8 1.3 1e-08
2 0.9 1.6 1e-08
2 -1 0.6 1e-08
2 3 2.1 1e-08
2 -1.2 1.2 1e-08
2 -1.3 0 1e-08
2 0.7 -1.5 1e-08
2 2.6 1.1 1e-08
2 0.5 -2.8 1e-08
2 -2.7 0.8 1e-08
2 -2.4 2 1e-08
2 -1.3 3.1 1e-08
2 -2.4 -0.1 1e-08
2 1.9 -0.4 1e-08
2 1 -1.8 1e-08
2 1.2 -3 1e-08
2 -1.2 0.2 1e-08
2 -2.8 -2.7 1e-08
2 2.1 -0.6 1e-08
2 1.7 -0.3 1e-08
2 -1.9 -2 1e-08
2 -2.6 0.5 1e-08
2 0.2 1.4 1e-08
2 1.9 0.9 1e-08
2 0.3 0.9 1e-08
2 -3 -1.3 1e-08
2 -3 -1 1e-08
2 -2.4 -1.9 1e-08
2 -1.3 2.4 1e-08
2 1 1.5 1e-08
2 -1.4 -2 1e-08
2 1.5 -0.3 1e-08
2 2.8 1.6 1e-08
2 -1.7 1.6 1e-08
2 -2.5 -0.5 1e-08
2 -2 -2.7 1e-08
2 0 1.3 1e-08
2 1.2 1.9 1e-08
2 1.5 2.4 1e-08
2 -0.8 1 1e-08
2 0.4 1.9 1e-08
2 -2.4 -2.3 1e-08
2 0.6 1.2 1e-08
2 -0.8 3 1e-08
2 -1.1 0.4 1e-08
2 -2.6 0.1 1e-08
2 -2.4 -1.3 1e-08
2 -1.7 -1.6 1e-08
2 1 2.2 1e-08
2 0 -1.2 1e-08
2 0.2 -2.3 1e-08
2 0.3 0.2 1e-08
2 0.5 -3 1e-08
2 1.9 -2.9 1e-08
2 -0.9 -2.9 1e-08
2 -0.1 0.5 1e-08
2 2 2.1 1e-08
2 2.6 1.7 1e-08
2 1.7 -0.8 1e-08
2 1.1 -1.7 1e-08
2 0.9 -0.2 1e-08
2 0.9 1.3 1e-08
2 -0.4 1.6 1e-08
2 -1.4 -0.7 1e-08
2 0.4 -2.6 1e-08
2 -2.8 -0.9 1e-08
2 0.7 1.3 1e-08
2 0.5 -1.6 1e-08
2 -2.7 0.8 1e-08
2 1.3 2.1 1e-08
2 -1.9 0.7 1e-08
2 2 -0.8 1e-08
2 2.2 -1.8 1e-08
2 1.2 0.4 1e-08
2 -1.9 2 1e-08
2 2.7 -0.8 1e-08
2 -2.2 -1 1e-08
2 1.2 -0.6 1e-08
2 1 1.1 1e-08
2 -0.4 0.4 1e-08
2 1.2 -3 1e-08
2 1 1.4 1e-08
2 0 -0.4 1e-08
2 0.3 -2.5 1e-08
2 -0.1 -3.1 1e-08
2 0.4 1.4 1e-08
2 -0.1 1.4 1e-08
2 1.4 -1.5 1e-08
2 2.8 -2.4 1e-08
2 -1.3 -2.1 1e-08
2 -2.9 -3 1e-08
2 -1.2 -1.2 1e-08
2 -0.3 2.4 1e-08
2 0 0.8 1e-08
2 -0.3 1.8 1e-08
2 0.2 -0.1 1e-08
2 -0.1 -0.4 1e-08
2 -1.4 2.9 1e-08
2 -1.4 -0.4 1e-08
2 -0.3 -0.2 1e-08
2 -2.3 -0.2 1e-08
2 -1.7 3.1 1e-08
2 3 1.7 1e-08
2 2.4 2.4 1e-08
2 -2.9 -2.4 1e-08
2 -0.4 -1.9 1e-08
2 2.3 -3 1e-08
2 -2 2.2 1e-08
2 1.5 0 1e-08
2 1.7 1.7 1e-08
2 -0.8 -0.7 1e-08
2 1 2.1 1e-08
2 2.5 -2.3 1e-08
2 0.6 0 1e-08
2 -1.2 -0.7 1e-08
2 -0.3 -2.8 1e-08
2 2.3 1 1e-08
2 -2.8 -1.7 1e-08
2 0.5 -3.1 1e-08
2 2.1 1.8 1e-08
2 -0.9 -1.2 1e-08
2 2.8 0.5 1e-08
2 -0.5 2.6 1e-08
2 0.6 -2.4 1e-08
2 -0.1 -2.4 1e-08
2 -0.8 -2.5 1e-08
2 -2.4 -3.1 1e-08
2 0.3 -0.8 1e-08
2 0.9 1.5 1e-08
2 -3 -0.1 1e-08
2 1 3.1 1e-08
2 1.1 -1.3 1e-08
2 -0.9 -0.6 1e-08
2 -0.7 -2.9 1e-08
2 1.2 0 1e-08
2 0.1 -1.5 1e-08
2 -0.7 0.7 1e-08
2 2.7 2.6 1e-08
2 -2.7 -3.1 1e-08
2 2.5 0.6 1e-08
2 -2.8 -1.6 1e-08
2 -1.6 0.9 1e-08
2 -0.6 2.4 1e-08
2 -2.8 -0.3 1e-08
2 1.3 2.2 1e-08
2 -2.1 -1.2 1e-08
2 -0.9 -2.5 1e-08
2 -0.3 -0.3 1e-08
2 -2.9 2.7 1e-08
2 -2.1 1.8 1e-08
2 -2.6 -1.9 1e-08
2 -0.3 2.9 1e-08
2 -0.5 1.2 1e-08
2 -2.2 2.5 1e-08
2 1.3 0.9 1e-08
2 2.2 1.1 1e-08
2 0.5 2.8 1e-08
2 0.3 1 1e-08
2 -1 -0.4 1e-08
2 -2.8 2 1e-08
2 -1 1 1e-08
2 1.2 -2.8 1e-08
2 1.3 1 1e-08
2 -1.4 1.7 1e-08
2 -1.1 -1.6 1e-08
2 0.4 -2.5 1e-08
2 -2.8 -0.5 1e-08
2 0.3 1.5 1e-08
2 1.1 -2.2 1e-08
2 -0.7 -1.9 1e-08
2 -1.7 0.9 1e-08
2 -1.9 -0.8 1e-08
2 3 -2 1e-08
2 1 0.7 1e-08
2 2.6 -0.1 1e-08
2 1.4 2.4 1e-08
2 2.8 -0.6 1e-08
2 -2.6 -2.9 1e-08
2 1.4 0.7 1e-08
2 -1.1 -2.7 1e-08
2 -2.8 -0.4 1e-08
2 2.7 0.4 1e-08
2 0.1 2.3 1e-08
2 -1.6 1.1 1e-08
2 0.6 -2.5 1e-08
2 2.9 -2.7 1e-08
2 -2.8 1.4 1e-08
2 -1.1 1.1 1e-08
2 2.5 0.8 1e-08
2 -2.9 -1.4 1e-08
2 2.5 1.8 1e-08
2 2 0.9 1e-08
2 3 -2.4 1e-08
2 2.5 0.6 1e-08
2 -2.8 -0.5 1e-08
2 0.4 1.6 1e-08
2 -1.1 -1.4 1e-08
2 -0.9 0 1e-08
2 0.8 1.8 1e-08
2 0.8 -0.9 1e-08
3 -0.4 -2.6 114.648
3 -0.5 -2.6 97.5863
3 -0.5 -2.9 17.2815
3 -0.6 -2.7 43.6491
3 -0.4 -2.7 1.74146
3 -0.1 -2.9 37.4939
3 -0.3 -2.7 35.6998
3 -0.6 -2.6 51.8056
3 -0.6 -2.8 24.7986
3 -0.4 -2.8 51.3032
3 -0.7 -2.7 17.4074
3 -0.3 -2.9 53.6324
3 -0.5 -2.7 42.5068
3 -0.5 -2.5 54.9047
3 -0.4 -2.2 95.3541
3 -0.5 -2.8 25.375
3 -0.3 -2.5 16.4352
3 -0.4 -3.1 66.8831
3 -0.2 -2.6 18.2723
3 -0.2 -2.8 42.3424
3 -0.7 -2.4 31.6241
3 -0.7 -3 39.0204
3 -0.8 -2.7 36.4447
3 -0.3 -2.6 23.2725
3 -0.7 -2.8 40.8666
3 -0.1 -2.3 97.6944
3 0 -2.4 103.944
3 -0.1 -2.5 61.8476
3 -0.2 -2.3 20.049
3 0 -2.3 3.25329
3 0.1 -2.3 42.4691
3 0 -2 18.9545
3 -0.1 -2.1 37.8258
3 0.1 -2.5 50.3683
3 -0.2 -2.4 38.457
3 -0.3 -2.3 60.6387
3 -0.4 -2.3 19.7924
3 0 -1.9 36.8719
3 -0.5 -2.1 1.18817
3 0 -2.2 89.667
3 -0.1 -2.2 10.4221
3 0.2 -2.2 52.5
3 0.2 -2.4 35.7185
3 0.4 -2.3 25.6403
3 0 -2.1 31.7905
3 -0.1 -2 31.0013
3 -0.1 -2.6 41.588
3 0.1 -2.1 49.3127
3 -0.4 -2.4 55.8615
3 -0.2 -2 27.9577
3 0.2 -2.3 41.2118
3 0.1 -2.2 83.4956
3 0 -2.8 56.6905
3 -0.7 -2.2 47.058
3 2.2 -1.4 1e-08
3 0.8 -1.9 1e-08
3 -0.4 -0.8 1e-08
3 -1.3 -2.1 1e-08
3 -0.3 -1.1 1e-08
3 0.7 -1.7 1e-08
3 -0.7 -0.9 1e-08
3 -1.8 1.2 1e-08
3 -2.8 0.9 1e-08
3 -1.9 1.4 1e-08
3 0.8 0.6 1e-08
3 1.5 1.5 1e-08
3 -0.8 -0.3 1e-08
3 2.1 1 1e-08
3 -2.9 2.4 1e-08
3 2.5 -1.7 1e-08
3 -1.8 0 1e-08
3 1.9 0.6 1e-08
3 2.3 -0.5 1e-08
3 0.7 0.3 1e-08
3 0.3 1.5 1e-08
3 -2.4 -2.6 1e-08
3 0.8 3.1 1e-08
3 -1.9 -1.3 1e-08
3 -1.3 -2.2 1e-08
3 2.3 -2.1 1e-08
3 0.4 -0.8 1e-08
3 2.7 1 1e-08
3 2.1 0.6 1e-08
3 -2.9 0.6 1e-08
3 -2.3 -2.2 1e-08
3 -1.2 -2.5 1e-08
3 1.7 0.9 1e-08
3 2.9 1 1e-08
3 1.8 -1 1e-08
3 -2.3 -2.9 1e-08
3 3 1.3 1e-08
3 -0.1 -0.3 1e-08
3 -0.5 -0.4 1e-08
3 2 0.2 1e-08
3 -1.2 1.4 1e-08
3 0.9 1.9 1e-08
3 2.3 -0.2 1e-08
3 2.2 -0.5 1e-08
3 2.2 2.8 1e-08
3 0.8 2.2 1e-08
3 -2.5 2.8 1e-08
3 -2.9 -0.5 1e-08
3 0.8 1.8 1e-08
3 -1.7 1 1e-08
3 -1.6 0 1e-08
3 0.7 2 1e-08
3 0.6 1 1e-08
3 0.8 -1.3 1e-08
3 -1.6 2.3 1e-08
3 -2 0.6 1e-08
3 2.7 0 1e-08
3 -1.1 2.2 1e-08
3 -1.5 1.5 1e-08
3 2.8 1.8 1e-08
3 1.1 2.6 1e-08
3 0.2 -2 1e-08
3 1.8 1 1e-08
3 2.2 -0.1 1e-08
3 2.3 0.7 1e-08
3 1.9 0.8 1e-08
3 -1.7 -0.2 1e-08
3 -2.3 0.9 1e-08
3 2.9 -1.4 1e-08
3 2.9 0.3 1e-08
3 0.9 2.1 1e-08
3 -0.6 2.7 1e-08
3 -2.6 0.4 1e-08
3 -2.1 2.5 1e-08
3 -0.9 -1.5 1e-08
3 0.6 -1.3 1e-08
3 2.3 -1.6 1e-08
3 2.4 1.8 1e-08
3 0.4 -1.5 1e-08
3 -0.3 -0.5 1e-08
3 0.3 1.6 1e-08
3 2.7 -0.9 1e-08
3 0 1.7 1e-08
3 1.6 1.5 1e-08
3 -1.1 -2.1 1e-08
3 2.6 -2.6 1e-08
3 1 -1.2 1e-08
3 2.1 2.9 1e-08
3 0 -2.7 1e-08
3 1.7 -1.8 1e-08
3 1.1 1.5 1e-08
3 -0.8 0.9 1e-08
3 2.6 3 1e-08
3 2.4 0.1 1e-08
3 -2.3 0.8 1e-08
3 -2.1 3.1 1e-08
3 2.8 -1.3 1e-08
3 -0.9 0 1e-08
3 -0.3 2.9 1e-08
3 -2.2 -0.9 1e-08
3 -1.1 -2.5 1e-08
3 1 -1.8 1e-08
3 1.5 -0.5 1e-08
3 1.3 -1.2 1e-08
3 -0.7 -2.4 1e-08
3 0.4 2.6 1e-08
3 2.1 1.1 1e-08
3 -0.9 1.1 1e-08
3 -1.7 -1.5 1e-08
3 0.7 -0.5 1e-08
3 2.4 1.1 1e-08
3 0.7 -2.8 1e-08
3 -0.2 3.1 1e-08
3 0.1 2.8 1e-08
3 1.1 -1.1 1e-08
3 1 0.5 1e-08
3 -0.2 3.1 1e-08
3 0.1 0.1 1e-08
3 -2.5 2.5 1e-08
3 -2.8 -1.1 1e-08
3 2.3 2.2 1e-08
3 0.3 1.7 1e-08
3 1.1 -2.6 1e-08
3 1.3 0.1 1e-08
3 -2.8 -2.9 1e-08
3 -0.3 -1.9 1e-08
3 -1.8 -1.9 1e-08
3 -1.5 -0.8 1e-08
3 -0.9 -2 1e-08
3 -1.6 1.3 1e-08
3 -0.4 -1 1e-08
3 2.6 -1 1e-08
3 -2.4 2.6 1e-08
3 2.5 -2.7 1e-08
3 -2 2.1 1e-08
3 1.2 2.9 1e-08
3 -0.2 -0.9 1e-08
3 -2.7 0.6 1e-08
3 0.3 -1.9 1e-08
3 0.1 -0.9 1e-08
3 0.6 -0.2 1e-08
3 2.5 -1.4 1e-08
3 -1.7 0 1e-08
3 -1.1 0.9 1e-08
3 -1.5 1 1e-08
3 1.6 -0.3 1e-08
3 2.8 -1.4 1e-08
3 0.1 -3 1e-08
3 1.5 -2.1 1e-08
3 2.6 0.3 1e-08
3 0.5 -2 1e-08
3 2.1 2.7 1e-08
3 -2.1 0.5 1e-08
3 -2.2 1.7 1e-08
3 -2 -2.4 1e-08
3 1.2 -1.5 1e-08
3 3 -1.2 1e-08
3 -2.1 1.1 1e-08
3 2 1.4 1e-08
3 1.3 1 1e-08
3 0.5 0.3 1e-08
3 3 -0.8 1e-08
3 2.7 1.8 1e-08
3 -2.4 -2.8 1e-08
3 -2.3 -2.8 1e-08
3 2.8 0.2 1e-08
3 1.9 -2.5 1e-08
3 2 -2.2 1e-08
3 1 0.4 1e-08
3 -0.4 1.8 1e-08
3 0.7 1.9 1e-08
3 2.4 2.6 1e-08
3 2 2 1e-08
3 -0.6 -2.1 1e-08
3 1.5 -0.5 1e-08
3 2.4 1.6 1e-08
3 2.8 1 1e-08
3 -2.1 1.9 1e-08
3 1.8 -1.9 1e-08
3 2.8 0.2 1e-08
3 1.1 -1.7 1e-08
3 -1.1 1 1e-08
3 1.4 0.6 1e-08
3 2.7 -0.3 1e-08
3 -0.1 0.9 1e-08
3 1 -2.6 1e-08
3 1.8 1.7 1e-08
3 -0.4 0.5 1e-08
3 -1.6 0 1e-08
3 2.7 -1.2 1e-08
3 1.3 -0.2 1e-08
3 0.5 -0.5 1e-08
3 -2.7 2.3 1e-08
3 -1.9 1.3 1e-08
3 -2 -0.5 1e-08
3 2.9 0.6 1e-08
3 1.6 -0.8 1e-08
3 -0.1 -1.5 1e-08
3 -1.5 -2 1e-08
3 2.5 2.3 1e-08
3 2.5 2 1e-08
3 1.1 -0.2 1e-08
3 2.6 -1.7 1e-08
3 -0.6 -0.8 1e-08
3 0.8 -2.5 1e-08
3 -2.4 2.8 1e-08
3 -2.5 0.3 1e-08
3 2.5 -1.5 1e-08
3 -1.6 2.2 1e-08
3 2.6 0.5 1e-08
3 -0.3 -1.3 1e-08
3 -1.9 1.4 1e-08
3 -1.5 0.2 1e-08
3 -1.9 -0.6 1e-08
3 2.2 2.6 1e-08
3 -1.4 0 1e-08
3 1.9 -2.7 1e-08
3 1.7 0.2 1e-08
3 1 2.5 1e-08
3 0.9 -2.3 1e-08
3 1 2.7 1e-08
3 -2.3 -0.6 1e-08
3 2.2 0.5 1e-08
3 -1.5 1.1 1e-08
3 0.7 -1.2 1e-08
3 2.1 0.2 1e-08
3 2.9 3 1e-08
3 3 1.8 1e-08
3 1.5 0 1e-08
3 2 2.1 1e-08
3 1.7 0.7 1e-08
3 -1.8 -2.8 1e-08
3 -1.5 1.8 1e-08
3 2.3 -1.9 1e-08
3 1.7 -2.2 1e-08
3 -1.9 -1.7 1e-08
3 -2.7 -0.4 1e-08
3 1.3 1.7 1e-08
3 -1.6 2.7 1e-08
3 -2.6 0.7 1e-08
3 -2.9 1.8 1e-08
3 -1.7 -0.9 1e-08
3 -2.4 0.9 1e-08
3 0.6 2 1e-08
3 -2.6 -1.6 1e-08
3 -0.5 -1.1 1e-08
3 0.2 -0.7 1e-08
3 2.5 -1.9 1e-08
3 -0.9 -1.3 1e-08
3 1.8 0.4 1e-08
3 -1.4 -3 1e-08
3 -2.7 1.6 1e-08
3 2.2 2.3 1e-08
3 0.6 -1.7 1e-08
3 1 0.4 1e-08
3 1.4 -0.6 1e-08
3 -1.3 -0.9 1e-08
3 0 -0.7 1e-08
3 -1.1 -1.2 1e-08
3 0 3.1 1e-08
3 0.1 -0.4 1e-08
3 2.3 1.7 1e-08
3 0.4 -0.3 1e-08
3 -2.2 0.2 1e-08
3 -0.4 -1.2 1e-08
3 1.7 1.8 1e-08
3 -0.4 2.8 1e-08
3 2.6 1 1e-08
3 -2.6 -1 1e-08
3 0.6 2 1e-08
3 -0.5 -1.8 1e-08
3 2 -1.2 1e-08
3 -0.6 -1.8 1e-08
3 0.9 2.6 1e-08
3 -0.3 -1.8 1e-08
3 1.3 0.3 1e-08
3 -1.9 3 1e-08
3 -0.2 1.4 1e-08
3 2.8 1.6 1e-08
3 2.7 -3 1e-08
3 0.9 -2.2 1e-08
3 -0.7 -0.6 1e-08
3 1.5 -1.8 1e-08
3 -2.8 -2.1 1e-08
3 3 -2.3 1e-08
3 -0.3 -0.2 1e-08
3 -0.1 2.7 1e-08
3 -1 -2 1e-08
3 0.4 -0.2 1e-08
3 1.7 0.4 1e-08
3 0.6 -0.1 1e-08
3 1.7 1.4 1e-08
3 0.4 0.1 1e-08
3 2.3 -2.5 1e-08
3 0 2.1 1e-08
3 2.6 -1.1 1e-08
3 -0.3 2.7 1e-08
3 0 -3 1e-08
3 2.7 -1.5 1e-08
3 1.1 0.2 1e-08
3 2.6 3 1e-08
3 2.8 0.1 1e-08
3 2 2.1 1e-08
3 -2.5 -1 1e-08
3 -2.2 -0.9 1e-08
3 -2.8 -0.9 1e-08
3 1.7 0.4 1e-08
3 0.7 -1.8 1e-08
3 0.4 0 1e-08
3 0.6 -0.5 1e-08
3 -0.1 0 1e-08
3 -0.3 2.3 1e-08
3 0.2 -0.5 1e-08
3 -1.1 -2.4 1e-08
3 -2.6 0.2 1e-08
3 -1.7 1.2 1e-08
3 0.6 1.7 1e-08
3 1.1 -1.2 1e-08
3 -2.3 -1.8 1e-08
3 2.4 0 1e-08
3 0 2.8 1e-08
3 -2 1.9 1e-08
3 2.6 -0.4 1e-08
3 -1.6 2.6 1e-08
3 -1.2 3 1e-08
3 2.8 -1.3 1e-08
3 -1.9 2.5 1e-08
3 0.8 1.9 1e-08
3 1.1 1.1 1e-08
3 2.3 -1.4 1e-08
3 1.1 1.2 1e-08
3 -1.4 1 1e-08
3 1.3 -1 1e-08
3 -1.3 -2.3 1e-08
3 -1.8 -2.3 1e-08
3 -0.9 -2.9 1e-08
3 2.9 1.6 1e-08
3 -0.2 -2.2 1e-08
3 -1 2 1e-08
3 0.5 0.8 1e-08
3 -1.4 2.8 1e-08
3 -0.8 2.4 1e-08
3 1.2 2 1e-08
3 -0.5 1.6 1e-08
3 -2.6 -2.9 1e-08
3 1.1 0.2 1e-08
3 1.9 2.9 1e-08
3 0.9 2.6 1e-08
3 2.7 -1.9 1e-08
3 -0.7 -2.1 1e-08
3 0 0 1e-08
3 2.3 -2.2 1e-08
3 -1.9 -2.1 1e-08
3 1.8 -1.9 1e-08
3 2.4 -2.3 1e-08
3 0.5 3 1e-08
3 0.1 1.1 1e-08
3 2 1 1e-08
3 0.1 1.4 1e-08
3 -1.4 -1 1e-08
3 1.3 0.6 1e-08
3 2.5 0.9 1e-08
3 1.3 -1 1e-08
3 -1.1 -3 1e-08
3 -1.4 2.9 1e-08
3 0.6 -2.4 1e-08
3 -1.2 1.5 1e-08
3 2.6 1 1e-08
3 0.8 -1.6 1e-08
3 1.2 2.5 1e-08
3 0.2 0.1 1e-08
3 -1.1 -2 1e-08
3 -1.1 -0.6 1e-08
3 1.5 -0.6 1e-08
3 -1.5 3 1e-08
3 3 3 1e-08
3 -2.4 -1.6 1e-08
3 1.4 3.1 1e-08
3 0 2 1e-08
3 0.5 -1.6 1e-08
3 -1.2 2.4 1e-08
3 -2.2 2.2 1e-08
3 -1.8 0 1e-08
3 -1.3 2.7 1e-08
3 0.6 2.4 1e-08
3 0.7 -2.4 1e-08
3 1.9 -2.2 1e-08
3 2 -0.5 1e-08
3 0.2 2.9 1e-08
3 2.3 2.3 1e-08
3 1.8 0.8 1e-08
3 -1.2 2.4 1e-08
3 -2.8 1.5 1e-08
3 2 -2 1e-08
3 -2.2 0.5 1e-08
3 2.3 -1 1e-08
3 0 -1.4 1e-08
3 0 -0.5 1e-08
3 1.6 -0.3 1e-08
3 0.3 2.9 1e-08
3 -0.8 -2.1 1e-08
3 1 0 1e-08
3 1 -1.2 1e-08
3 -2.7 -1.4 1e-08
3 0.5 0.7 1e-08
3 0 0.3 1e-08
3 -1.6 0.9 1e-08
3 0.8 -1 1e-08
3 0.4 2.5 1e-08
3 1.5 0.5 1e-08
3 0.1 3.1 1e-08
3 -2.5 1.7 1e-08
3 2 -0.3 1e-08
3 1.3 1.1 1e-08
3 -2.7 -1.6 1e-08
3 -2.6 0.4 1e-08
3 -2.7 -1.2 1e-08
3 -2.2 2.2 1e-08
3 -0.4 1.3 1e-08
3 0.6 2.8 1e-08
3 -1.5 -0.8 1e-08
3 -0.2 0.5 1e-08
3 0.7 -2.2 1e-08
3 -0.2 -0.5 1e-08
3 -1.2 2.1 1e-08
3 1.1 0.8 1e-08
3 1.6 -1.1 1e-08
3 2.5 -1.3 1e-08
3 3 2.1 1e-08
3 -0.1 -1.7 1e-08
3 1.3 -0.5 1e-08
3 -1.3 -2.3 1e-08
3 -1.2 2.2 1e-08
3 2.9 -2.7 1e-08
3 -1.5 -2 1e-08
3 1.1 1.4 1e-08
3 2.2 -0.4 1e-08
3 -0.3 0.1 1e-08
3 0.8 -2.1 1e-08
3 -1 0.7 1e-08
3 1 -2.6 1e-08
3 -1.8 1.7 1e-08
3 -1.2 -2.3 1e-08
3 -0.2 -1.1 1e-08
3 0 -0.5 1e-08
3 2.2 1.7 1e-08
3 -0.1 2.6 1e-08
3 -1 -1 1e-08
3 -1.7 -0.3 1e-08
3 -1.5 2.6 1e-08
3 0.8 0.5 1e-08
3 -2.9 3.1 1e-08
3 -0.9 3 1e-08
3 -0.5 2.5 1e-08
3 -2 2.7 1e-08
3 -2.9 -0.9 1e-08
3 -1.7 -1.4 1e-08
3 1.6 1.6 1e-08
3 2.8 1.6 1e-08
3 1.1 2.9 1e-08
3 0.5 0 1e-08
3 0.9 -2.1 1e-08
3 -2 1.8 1e-08
3 0.9 -2.2 1e-08
3 -0.1 2.2 1e-08
3 1.6 -0.3 1e-08
3 2.8 2.9 1e-08
3 -0.5 2.7 1e-08
3 -0.6 1.2 1e-08
3 -1.1 0.7 1e-08
3 -1.2 -1.4 1e-08
3 2.3 2 1e-08
3 -1 -0.6 1e-08
3 0.8 1.4 1e-08
3 0.6 1.2 1e-08
3 1.4 1.8 1e-08
3 2.2 -2.3 1e-08
3 -1.2 -1.3 1e-08
3 -1.2 -1.4 1e-08
3 -1.4 -0.6 1e-08
3 1.2 0.5 1e-08
3 1.3 -0.9 1e-08
3 1.9 -1.9 1e-08
3 3 -2.1 1e-08
3 2.1 3.1 1e-08
3 0.8 -1.6 1e-08
3 -1.8 3 1e-08
3 1.9 1.3 1e-08
3 1.2 -2.3 1e-08
3 -0.5 1.9 1e-08
3 2.3 1.1 1e-08
3 -1 -0.8 1e-08
3 -1.4 2.7 1e-08
3 -2.8 2.2 1e-08
3 -0.8 -0.4 1e-08
3 2.1 -2.5 1e-08
3 0.2 1.5 1e-08
3 0.4 0 1e-08
3 1.1 2.7 1e-08
3 1.5 -1.2 1e-08
3 1.8 -2 1e-08
3 -0.4 1.5 1e-08
3 -2.1 -1.2 1e-08
3 -1 0.1 1e-08
3 0.6 0 1e-08
3 -1 -2.6 1e-08
3 2 -0.7 1e-08
3 1.9 -0.3 1e-08
3 2.7 -2.8 1e-08
3 0.9 -0.5 1e-08
3 0.8 -1.5 1e-08
3 2.6 -0.6 1e-08
3 -0.9 -0.4 1e-08
3 0.4 -2.5 1e-08
3 -1.9 2.4 1e-08
3 0.9 3.1 1e-08
3 0.6 3 1e-08
3 1.3 -0.7 1e-08
3 1.3 1.2 1e-08
3 2.9 2.4 1e-08
3 1.3 -1.5 1e-08
3 0.9 -2.3 1e-08
3 -1.3 0.8 1e-08
3 2.1 0.7 1e-08
3 1.8 0.5 1e-08
3 -1.1 -1.8 1e-08
3 1 -2.1 1e-08
3 1.1 -2.9 1e-08
3 2.2 0.2 1e-08
3 -2.6 -0.3 1e-08
3 0.9 -1 1e-08
3 -1.6 0.1 1e-08
3 0.3 1.8 1e-08
3 1.4 -3 1e-08
3 1.9 1.9 1e-08
3 -0.1 2.4 1e-08
3 2.2 -0.9 1e-08
3 2.3 -2.2 1e-08
3 -2.4 -2.4 1e-08
3 2.5 1.1 1e-08
3 -1.5 0.3 1e-08
3 0.2 -2.8 1e-08
3 -2.8 1.9 1e-08
3 -0.7 0 1e-08
3 -0.1 -2.7 1e-08
3 -0.5 1 1e-08
3 -0.3 0 1e-08
3 1.9 -0.6 1e-08
3 1.9 0.1 1e-08
3 0.9 -2.4 1e-08
3 -0.5 1.5 1e-08
3 -1 2.9 1e-08
3 -1 1.1 1e-08
3 1.6 -1 1e-08
3 1.9 -1.4 1e-08
3 1.7 1.4 1e-08
3 -2.6 0.7 1e-08
3 0.6 2.6 1e-08
3 0.2 -0.3 1e-08
3 2.4 -0.2 1e-08
3 -1.1 2.4 1e-08
3 -2.4 3 1e-08
3 -2.3 -3 1e-08
3 0.8 1.3 1e-08
3 -2.4 1.6 1e-08
3 2.5 1.3 1e-08
3 -1.2 3.1 1e-08
3 2.5 -0.5 1e-08
3 -1 -1.1 1e-08
3 -2.1 -0.4 1e-08
3 0.5 2.1 1e-08
3 -0.9 0.6 1e-08
3 0.1 0.9 1e-08
3 1.6 2.1 1e-08
3 2.8 0.7 1e-08
3 0.8 2.5 1e-08
3 -1.6 -0.5 1e-08
3 1.4 2.2 1e-08
3 0.1 1 1e-08
3 -0.4 1.9 1e-08
3 -1.8 2.7 1e-08
3 1.8 -2.9 1e-08
3 -0.1 2.4 1e-08
3 -2.7 1.2 1e-08
3 -1.2 -2.3 1e-08
3 0 0.5 1e-08
3 0.8 -1 1e-08
3 1.2 3 1e-08
3 1.2 -2.2 1e-08
3 -1.6 -0.4 1e-08
3 1.5 -1.9 1e-08
3 -2.9 -1 1e-08
